               52   1   1   1              0        53787.3        155.516        33.6921              0               52   2   0   1        31.4002        49696.7       -84.5051         35.233            210               52   2   1   1        28.0307        53787.3        155.516        33.6921            205
               53   1   1   1              0        61674.3       -109.434        30.5501              0               53   2   0   1         42.161        50761.5         10.714        34.8375            203               53   2   1   1        26.1927        61674.3       -109.434        30.5501            208
               54   1   0   1              0        36091.1       -33.2108        39.8955              0               54   2   1   1        21.0283        79143.9        80.5611        22.5198            207               54   2   0   1        44.1474        36091.1       -33.2108        39.8955            206
               55   1   1   1              0        87853.2        10.2231        17.5162              0               55   2   1   1        23.1702        63915.4        177.652        29.6126            201               55   2   1   1        22.9863        87853.2        10.2231        17.5162            201
               56   1   1   1              0          72421       -67.9885        25.8335              0               56   2   1   1        21.9804          72421       -67.9885        25.8335            206               57   0   0   0              0              0              0              0              0
               57   1   0   2              0        77987.8        132.314         23.116              0               57   2   0   1        27.4218        55424.7        4.07201        33.0587            201               57   2   1   1        25.7542        77987.8        132.314         23.116            205
               58   1   1   1              0        59504.5       -61.3102         31.438              0               58   2   0   1        36.1156        52360.3        178.394        34.2363            201               58   2   1   1        25.8725        59504.5       -61.3102         31.438            208
               59   1   1   1              0        74483.2       -170.929        24.8536              0               59   2   1   1        23.4707        77658.5       -10.8262        23.2836            200               59   2   1   1        25.8188        74483.2       -170.929        24.8536            200
               60   1   1   1              0        35160.9       -167.993         40.182              0               60   2   0   2        22.3146        27054.5        -19.467         42.393              7               60   2   0   1        31.3054        35160.9       -167.993         40.182            202
               61   1   1   1              0        81850.1        10.9449        21.0719              0               61   2   1   1        21.6888        5243.39       -61.3407        30.4774            208               61   2   1   1        31.8992        81850.1        10.9449        21.0719            201
               62   1   1   1              0        83431.8        148.948        20.1866              0               62   2   0   2              0        13137.3       -121.022        42.9729              0               62   2   1   1        23.1618        83431.8        148.948        20.1866            203
               63   1   1   0              0        53624.6       -124.673        33.7545              0               63   2   0   1         27.635        52686.4       -4.65563        34.1126            200               63   2   1   1        26.8002        53624.6       -124.673        33.7545            208
               64   1   1   1              0        19727.3       -95.0729        43.6029              0               64   2   1   1        26.6376        67134.3        20.1454        28.2265            203               64   2   0   2        10.1354        19727.3       -95.0729        43.6029             12
               65   1   1   1              0        81868.9        144.235        21.0615              0               65   2   0   2        20.8656        16070.4       -119.309         43.593             13               65   2   1   1        29.9134        81868.9        144.235        21.0615            203
               66   1   1   1              0        36777.2        41.2599        39.6809              0               66   2   0   1         26.764        46605.1        166.229        36.3582            203               66   2   1   1        27.7538        36777.2        41.2599        39.6809            209
               67   1   1   1              0        20982.2       -56.2141        43.4846              0               67   2   0   1        32.3836          55463         176.66        33.0438            201               67   2   0   2        12.1339        20982.2       -56.2141        43.4846             11
               68   1   0   1              0        86218.3       -81.2451        18.5419              0               68   2   0   2              0        32498.9        28.2123        40.9702              0               68   2   1   1        26.4532        86218.3       -81.2451        18.5419            204
               69   1   0   1              0        54090.5        6.37551        33.5755              0               69   2   1   1        22.3599        63089.9        127.624        29.9604            207               69   2   0   1         30.704        54090.5        6.37551        33.5755            201
               70   1   0   1              0        36814.1        125.566        39.6693              0               70   2   1   1        24.2945        69489.8       -118.408        27.1797            206               70   2   0   1        28.9502        36814.1        125.566        39.6693            211
               71   1   0   2              0        53297.8      -0.758376        33.8796              0               71   2   1   1        26.0358        83752.4        -131.83        20.0032            204               71   2   0   1        25.9754        53297.8      -0.758376        33.8796            200
               72   0   0   0              0              0              0              0              0               72   2   1   1        29.9314        80721.1       -101.605        21.6855            206               73   0   0   0              0              0              0              0              0               73   0   0   0              0              0              0              0              0
               73   1   0   2              0        75929.4       -166.497        24.1484              0               73   2   1   1        23.3437        74473.8       -12.4282        24.8582            200               73   2   1   1        29.5359        75929.4       -166.497        24.1484            200
               74   1   1   1              0        69865.8        177.442        27.0098              0               74   2   1   1        23.9608        4242.94       -35.7434         23.621            204               74   2   1   1        28.4974        69865.8        177.442        27.0098            201
               75   1   0   2              0        32621.2        2.94507        40.9351              0               75   2   0   2              0        23806.1        175.217        43.0655              0               75   2   0   2        12.5089        32621.2        2.94507        40.9351              6
               76   1   1   1              0        15524.9       -50.7145        43.5302              0               76   2   0   1        30.3256        56349.8        177.015        32.6966            201               76   2   0   2              0        15524.9       -50.7145        43.5302              0
               77   1   0   1              0        86200.2        130.842         18.553              0               77   2   0   2        17.2274        19899.9       -134.055        43.5896             16               77   2   1   1        25.3955        86200.2        130.842         18.553            205
               78   1   1   1              0        51930.5          174.2        34.3988              0               78   2   1   1         22.586        58431.5       -65.6594        31.8703            208               78   2   0   1        41.4569        51930.5          174.2        34.3988            201
               79   1   1   1              0          29796       -40.1027        41.7138              0               79   2   0   1        28.0671        45757.4       -170.049        36.6606            202               79   2   0   2              0          29796       -40.1027        41.7138              0
               80   1   0   1              0        42962.2        40.7645        37.6382              0               80   2   1   1        24.6987        66640.8       -77.4548        28.4423            208               80   2   1   1        26.5164        42962.2        40.7645        37.6382            209
               81   1   0   2              0        77375.4       -47.0394        23.4269              0               81   2   0   1        27.7818        55841.2       -175.221        32.8961            200               81   2   1   1        24.7846        77375.4       -47.0394        23.4269            204
               82   1   1   1              0        17848.9        76.9628        43.6754              0               82   2   1   1        27.9923        65072.6       -165.099        29.1199            202               82   2   0   2              0        17848.9        76.9628        43.6754              0
               83   1   1   1              0        58299.2       -151.829        31.9233              0               83   2   0   2        8.45064          40753        88.8423        38.3884            211               83   2   1   1        36.0988        58299.2       -151.829        31.9233            204
               84   1   1   1              0        60194.3       -148.967        31.1578              0               84   2   0   2        9.57939        38293.2        92.2432        39.1975            211               84   2   1   1        24.9587        60194.3       -148.967        31.1578            204
               85   1   0   1              0        69692.8        77.7434        27.0881              0               85   2   1   1         28.707        41016.8       -39.5998        38.2999            208               85   2   1   1        22.3356        69692.8        77.7434        27.0881            209
               86   1   1   1              0        12444.8       -21.6547        42.6998              0               86   2   0   1        26.9506        50328.1       -179.308         34.999            200               86   2   0   2        21.6379        12444.8       -21.6547        42.6998              7
               87   1   0   2              0        70218.5        138.613        26.8498              0               87   2   1   1        26.3823        58762.6        12.5956        31.7374            203               87   2   1   1        23.6722        70218.5        138.613        26.8498            205
               88   1   1   1              0        67949.5        174.719        27.8675              0               88   2   1   1        22.3212        5975.99       -53.9516         33.583            208               88   2   1   1        25.0468        67949.5        174.719        27.8675            201
               89   1   1   1              0        3389.46        109.458        9.89077              0               89   2   1   1        26.1613        78274.6       -177.465        22.9693            200               89   2   1   1        23.9757        3389.46        109.458        9.89077            203
               90   1   0   2              0        30675.5       -179.158        41.4789              0               90   2   0   2        14.9114        30675.5       -179.158        41.4789             18               91   0   0   0              0              0              0              0              0
               91   1   1   1              0        51068.5        58.5437        34.7228              0               91   2   0   1        30.3316        52539.2        178.568        34.1684            201               91   2   1   1        24.1919        51068.5        58.5437        34.7228            209
               92   1   1   1              0        59064.1        2.28429         31.616              0               92   2   0   1        31.1887        8814.52       -144.678        39.8063            208               92   2   1   1        26.0831        59064.1        2.28429         31.616            201
               93   1   1   1              0        53954.6        1.32664        33.6278              0               93   2   0   2        24.0335        19089.5       -129.643        43.6429             16               93   2   0   1        33.9393        53954.6        1.32664        33.6278            201
               94   1   0   2              0        82322.4        -51.292        20.8108              0               94   2   0   1        31.0544        52539.5        179.947        34.1683            201               94   2   1   1        24.9899        82322.4        -51.292        20.8108            204
               95   1   1   1              0        75760.7       -155.576        24.2315              0               95   2   0   2              0        13874.5        100.517        43.2019              0               95   2   1   1        22.4018        75760.7       -155.576        24.2315            202
               96   1   1   1              0        73268.8       -42.9439        25.4341              0               96   2   0   2              0        26307.1        68.1725        42.5621              0               96   2   1   1        24.5043        73268.8       -42.9439        25.4341            204
               97   1   1   1              0        60579.4        30.7588        31.0005              0               97   2   0   2        3.53537        37507.8       -87.8979        39.4494            210               97   2   1   1        30.6693        60579.4        30.7588        31.0005            205
               98   1   0   2              0        59144.2        25.0661        31.5837              0               98   2   1   1         24.568        60882.7        147.395        30.8763            205               98   2   1   1        25.0586        59144.2        25.0661        31.5837            205
               99   1   1   1              0        32845.2       -100.067        40.8705              0               99   2   1   1        39.9642        59680.8        19.1398        31.3666            203               99   2   0   1        23.2481        32845.2       -100.067        40.8705            212
              100   1   0   1              0        27920.5        -51.103        42.1879              0              100   2   1   1        22.7603        78758.7        57.5587        22.7198            207              100   2   0   1        51.0713        27920.5        -51.103        42.1879            210
              101   1   0   2              0        69624.4        134.223         27.119              0              101   2   1   1        28.8821        56837.1        9.70037        32.5046            201
